# Modelname      Sex    Age    Sexiness   Bravery     Attack   Defend   Agility   MeleeMartialLevelPercent   1stLanguage  2ndLanguage  Tickboxes
player,   M,   30,   3,   5,   1,   0.4,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_player,   counters_player,   firearm_core,   ground_player,   -,   move_melee,   +cancarryweapons
M_Y_Streetblk_03,   M,   25,   3,   2,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesaveragecar+onfoot+smoker+phoneuser+murdershakefist+murderattack+cancarryweapons+gardening
M_Y_bouncer_02,   M,   35,   3,   4,   1.1,   1.5,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +phoneuser+murdercallpolice+cancarryweapons
M_Y_GMaf_Lo_01,   M,   22,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GMaf_Lo_02,   M,   21,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GMaf_Hi_01,   M,   27,   4,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GMaf_Hi_02,   M,   32,   4,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesrichcar+onfoot+smoker+insultbum+cancarryweapons
M_Y_GRus_Lo_01,   M,   22,   3,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GRus_Lo_02,   M,   21,   3,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_O_GRus_Hi_01,   M,   27,   4,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesrichcar+onfoot+smoker+insultbum+cancarryweapons
M_Y_GRus_Hi_02,   M,   32,   4,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GRu2_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesbigcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GRu2_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesbigcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GRu2_Hi_01,   M,   27,   3,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GRu2_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   R,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GIri_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesbigcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GIri_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesbigcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GIri_Lo_03,   M,   27,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GTri_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   C,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GTri_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   C,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GTri_Hi_01,   M,   27,   3,   5,   1,   1,   5,   50,   E,   C,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_M_GTri_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   C,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+onfoot+smoker+insultbum+cancarryweapons
M_Y_GAfr_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAfr_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAfr_Hi_01,   M,   27,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAfr_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GKor_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GKor_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons
M_Y_GJam_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GJam_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GJam_Hi_01,   M,   27,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GJam_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GJam_Hi_03,   M,   32,   4,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesrichcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GLat_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   S,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GLat_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   S,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GLat_Hi_01,   M,   27,   3,   5,   1,   1,   5,   50,   E,   S,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GLat_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   S,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesaveragecar+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GBik_Lo_01,   M,   22,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GBik_Lo_02,   M,   21,   2,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_M_GBik_Lo_03,   M,   27,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GBik_Hi_01,   M,   32,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GBik_Hi_02,   M,   32,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GBik02_Lo_02,   M,   22,   3,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAlb_Lo_01,   M,   22,   1,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_ped,   counters_player,   firearm_core,   -,   -,   move_rubbish,   +drivespoorcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAlb_Lo_02,   M,   21,   1,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAlb_Lo_03,   M,   27,   1,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
M_Y_GAlb_Lo_04,   M,   32,   1,   5,   1,   1,   5,   50,   E,   E,   core_moves,   hits_pool,   unarmed_gang,   counters_player,   firearm_core,   -,   -,   move_tough,   +drivespoorcar+drivesmotorcycle+onfoot+smoker+insultbum+cancarryweapons+buysdrugs
